relation_id,source_entity,target_entity,relation_type,confidence,attributes,source_file,content_hash,create_time
R_f14c45af,铜基材料,CuSn8Ni,材料使用关系,1.0,"{""direction"": ""铜基材料使用CuSn8Ni"", ""strength"": ""强"", ""context"": ""基体材料""}",基于BP神经网络的粉末冶金铜基滑动轴承材料磨损量预测_董文文.pdf,f14c45afd353f81358e6c3fbcd0a65da,2025-07-26T11:13:24.969228
R_fed632b1,球磨工艺,高纯(99.999%)氩气,材料使用关系,1.0,"{""direction"": ""球磨工艺使用氩气"", ""strength"": ""强"", ""context"": ""保护气氛""}",基于BP神经网络的粉末冶金铜基滑动轴承材料磨损量预测_董文文.pdf,fed632b108955f4cb2b7c8176cc90753,2025-07-26T11:13:24.969228
R_1f7adff3,销－盘往复式试验机,304不锈钢板,工艺使用关系,1.0,"{""direction"": ""试验机使用不锈钢板"", ""strength"": ""强"", ""context"": ""对偶件材料""}",基于BP神经网络的粉末冶金铜基滑动轴承材料磨损量预测_董文文.pdf,1f7adff31cc53c02ce28ea59210fa7ad,2025-07-26T11:13:24.969228
R_9509ec72,销－盘往复式试验机,"50,100,150,200,250 N",参数控制关系,1.0,"{""direction"": ""试验机控制载荷"", ""strength"": ""强"", ""context"": ""测试载荷""}",基于BP神经网络的粉末冶金铜基滑动轴承材料磨损量预测_董文文.pdf,9509ec72876828e7284d6ed549465d93,2025-07-26T11:13:24.969228
R_16509e2a,铜基材料,"2,4,6,8,10%",参数控制关系,1.0,"{""direction"": ""铜基材料控制Bi含量"", ""strength"": ""强"", ""context"": ""Bi含量影响磨损量""}",基于BP神经网络的粉末冶金铜基滑动轴承材料磨损量预测_董文文.pdf,16509e2a0a9ee788ab281dab73da39b6,2025-07-26T11:13:24.969228
R_36996236,BP神经网络,10.24%,质量控制关系,1.0,"{""direction"": ""神经网络预测误差"", ""strength"": ""强"", ""context"": ""预测精度""}",基于BP神经网络的粉末冶金铜基滑动轴承材料磨损量预测_董文文.pdf,369962366e2e0ab125a8a0d064af3308,2025-07-26T11:13:24.969228
R_76d481b2,滑动轴承,铜基材料,层次包含关系,1.0,"{""direction"": ""滑动轴承包含铜基材料"", ""strength"": ""强"", ""context"": ""材料组成""}",基于BP神经网络的粉末冶金铜基滑动轴承材料磨损量预测_董文文.pdf,76d481b21c1bf92bdc94788e58cc273e,2025-07-26T11:13:24.969228
R_b497bc99,球磨工艺,粉末冶金工艺,工艺顺序关系,1.0,"{""direction"": ""球磨工艺在粉末冶金之前"", ""strength"": ""强"", ""context"": ""制备流程""}",基于BP神经网络的粉末冶金铜基滑动轴承材料磨损量预测_董文文.pdf,b497bc992dca9d6df355e9a0f5face4f,2025-07-26T11:13:24.969228
R_39374b52,粉末冶金工艺,烧结,工艺顺序关系,1.0,"{""direction"": ""粉末冶金包含烧结"", ""strength"": ""强"", ""context"": ""制备流程""}",基于BP神经网络的粉末冶金铜基滑动轴承材料磨损量预测_董文文.pdf,39374b52b1b2758cdd608ee496256667,2025-07-26T11:13:24.969228
R_d25fb0fb,推力滑动轴承,推力瓦,产品-零件包含,0.98,"{""direction"": ""包含"", ""strength"": ""强"", ""context"": ""推力瓦是推力滑动轴承的关键零部件""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,d25fb0fbdcaa2d3a3bff0928f1b00ec4,2025-07-26T11:14:52.626994
R_91f1888a,推力瓦,聚四氟乙烯,零件-材料使用,0.97,"{""direction"": ""使用"", ""strength"": ""强"", ""context"": ""推力瓦工作面采用聚四氟乙烯材料""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,91f1888ae9eb53964998bb8c825344c4,2025-07-26T11:14:52.626994
R_318b43ca,光纤光栅传感器,推力瓦,检测-零件位置,0.96,"{""direction"": ""应用于"", ""strength"": ""中"", ""context"": ""光纤光栅传感器埋入推力瓦内部测量压力""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,318b43ca151d053491c16595911d4026,2025-07-26T11:14:52.626994
R_640483ce,Matlab编程,油膜压力分布,工艺-参数控制,0.94,"{""direction"": ""计算"", ""strength"": ""中"", ""context"": ""通过Matlab编程求解油膜压力分布""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,640483cef14b489e531013e6ea5b9217,2025-07-26T11:14:52.626994
R_cc04a6a8,环氧树脂AB胶,光纤光栅传感器,工序-材料使用,0.93,"{""direction"": ""封装"", ""strength"": ""强"", ""context"": ""使用环氧树脂AB胶封装光纤光栅传感器""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,cc04a6a8079b967a2a2b6f04b5106157,2025-07-26T11:14:52.626994
R_d4664fa7,200rpm,推力滑动轴承,设备-参数设定,0.95,"{""direction"": ""运行参数"", ""strength"": ""中"", ""context"": ""推力滑动轴承在200rpm转速下运行""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,d4664fa73c05efef2a497df141ace28b,2025-07-26T11:14:52.626994
R_64ab4fa1,240kN,推力滑动轴承,设备-参数设定,0.95,"{""direction"": ""载荷参数"", ""strength"": ""中"", ""context"": ""推力滑动轴承承受240kN轴向载荷""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,64ab4fa19e467a7edf205f240543b4fa,2025-07-26T11:14:52.626994
R_3fedc73a,0.5MPa,可视化监测系统,质量-检测标准,0.9,"{""direction"": ""误差限值"", ""strength"": ""弱"", ""context"": ""可视化监测系统最大重构误差不超过0.5MPa""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,3fedc73a23ee3782cb75ef7b03b779b5,2025-07-26T11:14:52.626994
R_936d71a9,光纤光栅压力传感器,推力瓦,零件加工,0.97,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""用于测量推力瓦表面压力""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,936d71a90ca6eecfa352433d210adbac,2025-07-26T11:14:52.626994
R_1a23b672,环氧树脂胶,光纤光栅压力传感器,材料使用,0.96,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""封装传感器""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,1a23b672853d9525e9c9d7c919a36a94,2025-07-26T11:14:52.626994
R_e9e3f5c5,导热膏,光纤光栅温度传感器,材料使用,0.95,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""填充毛细铜管""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,e9e3f5c527a1063ff62f046ba2759384,2025-07-26T11:14:52.626994
R_1415a878,光纤光栅解调仪,光纤光栅压力传感器,设备使用,0.98,"{""direction"": ""双向"", ""strength"": ""强"", ""context"": ""解调波长信号""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,1415a878915022413fe72bf67774033d,2025-07-26T11:14:52.626994
R_a5a7b72b,Labview,可视化监测系统,设备使用,0.97,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""开发监测系统""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,a5a7b72b268efd9f40675f282066796d,2025-07-26T11:14:52.626994
R_295575ae,双三次样条插值算法,压力场重构,工艺方法,0.96,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""用于数据处理""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,295575ae392a1074b3c26f38382ea398,2025-07-26T11:14:52.626994
R_d96eaad0,液压机,推力瓦,工序执行,0.95,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""施加压力""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,d96eaad05b35689770d5354048a02246,2025-07-26T11:14:52.626994
R_a1d42316,UDP通讯协议,光纤光栅解调仪,参数控制,0.94,"{""direction"": ""单向"", ""strength"": ""弱"", ""context"": ""数据传输方式""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,a1d42316e7fb757cb988eaa6e1f3bdbe,2025-07-26T11:14:52.626994
R_c6fac476,TDMS文件存储,监测数据,质量控制,0.93,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""数据存储与管理""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,c6fac476d5446c1ba23f7b6e534edd03,2025-07-26T11:14:52.626994
R_c3b4c32f,200rpm,推力瓦,参数控制,0.92,"{""direction"": ""单向"", ""strength"": ""弱"", ""context"": ""测试工况参数""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,c3b4c32f849f5e700deced5e8ed16505,2025-07-26T11:14:52.626994
R_7e5365ca,240kN,推力瓦,参数控制,0.91,"{""direction"": ""单向"", ""strength"": ""弱"", ""context"": ""测试工况参数""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,7e5365ca5e949060366270ac2983a6ab,2025-07-26T11:14:52.626994
R_802e2b5f,0.5MPa,动态压力分布,质量缺陷,0.9,"{""direction"": ""单向"", ""strength"": ""弱"", ""context"": ""最大重构误差""}",推力滑动轴承推力瓦压力分布式光纤测量方法与系统研究_谢志超.pdf,802e2b5feaf653dc0b6ba070d7516091,2025-07-26T11:14:52.626994
R_839f3d38,微凹坑,滑动轴承,工艺加工关系,0.95,"{""direction"": ""双向"", ""strength"": ""强"", ""context"": ""微凹坑加工在滑动轴承表面""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,839f3d3843a1689dfd10418a7e81ff02,2025-07-26T11:17:06.326810
R_752baa98,激光烧蚀技术,微凹坑,工艺加工关系,0.9,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""激光烧蚀技术用于加工微凹坑""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,752baa9894d84eabb85230478a5f64ae,2025-07-26T11:17:06.326810
R_d3b3cc90,M2000摩擦磨损试验机,滑动轴承,工艺使用关系,1.0,"{""direction"": ""正向"", ""strength"": ""直接"", ""context"": ""用于测试滑动轴承摩擦副性能""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,d3b3cc90e64bda6239dfb719086d6168,2025-07-26T11:17:06.326810
R_f7c53b53,32号润滑油,滑动轴承,工艺使用关系,1.0,"{""direction"": ""正向"", ""strength"": ""直接"", ""context"": ""用于滑动轴承的润滑""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,f7c53b534a9b8a34f43f6b9aa69c60ce,2025-07-26T11:17:06.326810
R_032c0aec,巴氏合金,轴瓦,材料使用关系,0.9,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""巴氏合金用于轴瓦材料""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,032c0aeca283284b98d6887354089f41,2025-07-26T11:17:06.326810
R_3b9b7d8a,微凹坑,承载力,参数控制关系,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""微凹坑影响轴承承载力""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,3b9b7d8a71ccaa0b318e47323fade958,2025-07-26T11:17:06.326810
R_ced6d267,微凹坑,摩擦力,参数控制关系,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""微凹坑影响轴承摩擦力""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,ced6d2678b54469ab8d9dc3612ce969c,2025-07-26T11:17:06.326810
R_371fca08,微凹坑,温升,参数控制关系,0.9,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""微凹坑影响轴承温升""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,371fca08819438d68e32afc2b2ddda61,2025-07-26T11:17:06.326810
R_16012dbc,微凹坑,刚度系数,参数控制关系,0.9,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""微凹坑影响轴承刚度系数""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,16012dbcfc95258f72c0cd78ad2a35f2,2025-07-26T11:17:06.326810
R_3df8346d,微凹坑,阻尼系数,参数控制关系,0.9,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""微凹坑影响轴承阻尼系数""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,3df8346d9f27c864df5edfa5befb5fd0,2025-07-26T11:17:06.326810
R_7d3f833e,微凹坑,失稳转速,参数控制关系,0.9,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""微凹坑影响轴承失稳转速""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,7d3f833e1a7af73369a7ddc826aadbb4,2025-07-26T11:17:06.326810
R_f85bb388,微凹坑,偏位角,参数控制关系,0.9,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""微凹坑影响轴承偏位角""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,f85bb388ed2a72396509506463b39645,2025-07-26T11:17:06.326810
R_82b31c58,微凹坑,端泄流量,参数控制关系,0.9,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""微凹坑影响轴承端泄流量""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,82b31c58ba5f39ff6b61a15fedf3a184,2025-07-26T11:17:06.326810
R_a13c04b8,动压轴承,动静压轴承,层次包含关系,0.8,"{""direction"": ""单向"", ""strength"": ""弱"", ""context"": ""动静压轴承包含动压轴承特性""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,a13c04b872b352b75d0e52a3daf6937b,2025-07-26T11:17:06.326810
R_25cdbf0d,滑动轴承,轴瓦,层次包含关系,1.0,"{""direction"": ""正向"", ""strength"": ""直接"", ""context"": ""轴瓦是滑动轴承的关键组件""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,25cdbf0dbca54dcb6f527a52b61d4942,2025-07-26T11:17:06.326810
R_f485fdf4,激光打标机,微凹坑,工艺加工关系,1.0,"{""direction"": ""正向"", ""strength"": ""直接"", ""context"": ""用于在轴瓦表面加工微凹坑""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,f485fdf4563529187e7232bae633fb5a,2025-07-26T11:17:06.326810
R_7fa7ad21,微凹坑,表面粗糙度Ra 0.678,质量控制关系,0.9,"{""direction"": ""双向"", ""strength"": ""间接"", ""context"": ""微凹坑加工影响表面粗糙度""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,7fa7ad2156475be41b429018618001fd,2025-07-26T11:17:06.326810
R_d656938d,微凹坑,42CrMo,工艺加工关系,1.0,"{""direction"": ""正向"", ""strength"": ""直接"", ""context"": ""微凹坑加工在42CrMo材料上""}",计入表面微凹坑的滑动轴承理论和实验研究_李泠学.pdf,d656938d835e9a7e2755d1d4dbb6541c,2025-07-26T11:17:06.326810
R_71583f97,机械刮研,衬瓦,工序-零件加工,0.9,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""衬瓦内表面加工""}",回转窑滑动轴承机械刮研的实践应用_唐锋.pdf,71583f9714c877dbbfe6d54fda9879df,2025-07-26T11:28:44.781817
R_625de45d,机械刮研,球面瓦,工序-零件加工,0.9,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""球面瓦外表面加工""}",回转窑滑动轴承机械刮研的实践应用_唐锋.pdf,625de45d1d4827e811286ed2c4663c0a,2025-07-26T11:28:44.781817
R_a7bf6784,立式钻床,机械刮研,设备-工序执行,0.9,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""用于球面瓦研磨""}",回转窑滑动轴承机械刮研的实践应用_唐锋.pdf,a7bf678498f03bc1b1da9b7b4211e029,2025-07-26T11:28:44.781817
R_3b8b42dd,滑动轴承,衬瓦,产品-零件包含,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""衬瓦是滑动轴承组成部分""}",回转窑滑动轴承机械刮研的实践应用_唐锋.pdf,3b8b42ddb0f1b637fb32ea5c783dffd6,2025-07-26T11:28:44.781817
R_89399f37,滑动轴承,球面瓦,产品-零件包含,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""球面瓦是滑动轴承组成部分""}",回转窑滑动轴承机械刮研的实践应用_唐锋.pdf,89399f37fcba242621291cf85302144c,2025-07-26T11:28:44.781817
R_eac3839a,滑动轴承,轴承座,产品-零件包含,0.95,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""轴承座是滑动轴承组成部分""}",回转窑滑动轴承机械刮研的实践应用_唐锋.pdf,eac3839a4065614ee87f03a243166a06,2025-07-26T11:28:44.781817
R_3e68f320,衬瓦,托轮轴颈,零件-特征包含,0.9,"{""direction"": ""单向"", ""strength"": ""强"", ""context"": ""衬瓦内表面与轴颈接触""}",回转窑滑动轴承机械刮研的实践应用_唐锋.pdf,3e68f32019b787e93223bbd341206834,2025-07-26T11:28:44.781817
R_e69d165d,外循环供油系统,滑动轴承,辅助设备-产品支持,0.9,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""为滑动轴承提供润滑""}",回转窑滑动轴承机械刮研的实践应用_唐锋.pdf,e69d165d4812236d33bb2db547102a5a,2025-07-26T11:28:44.781817
R_3df9074b,机械刮研,60℃,工艺-参数控制,0.85,"{""direction"": ""单向"", ""strength"": ""中"", ""context"": ""控制瓦温在60℃以内""}",回转窑滑动轴承机械刮研的实践应用_唐锋.pdf,3df9074b9e8c0f66d6bce779631297bc,2025-07-26T11:28:44.781817
R_c66c4991,锡青铜滑动轴承,QS7-0.2,材料使用关系,0.95,"{""direction"": ""产品使用材料"", ""strength"": ""强"", ""context"": ""轴承采用该材料制造""}",基于有限元的强力旋压锡青铜滑动轴承变形均匀性_魏悦.pdf,c66c4991e97b8995b917bb31158bee08,2025-07-26T11:29:57.673868
R_77cf2953,三旋轮二道次错距旋压,锡青铜滑动轴承,工艺加工关系,0.95,"{""direction"": ""工艺加工产品"", ""strength"": ""强"", ""context"": ""该工艺用于加工轴承""}",基于有限元的强力旋压锡青铜滑动轴承变形均匀性_魏悦.pdf,77cf2953c50bf54d3c506a2c4b63c540,2025-07-26T11:29:57.673868
R_90df0054,三旋轮二道次错距旋压,减薄率28%,参数控制关系,0.9,"{""direction"": ""工艺控制参数"", ""strength"": ""中"", ""context"": ""工艺中控制该参数""}",基于有限元的强力旋压锡青铜滑动轴承变形均匀性_魏悦.pdf,90df00543a0e7122f4ec7bda4a4ce5a6,2025-07-26T11:29:57.673868
